movie_id,movie_name,year,runtime,genre,rating,description,director,star
tt3648736,Huchudugaru,2014,136 min,"Action, Comedy, Music",8.9,The film revolves around the typical life of four boys in villages of Karnataka.,RJ Pradeepa,"Shankar Ashwath, 
Avinash, 
Vaijanath Biradar, 
Chethan Chandra"
tt17505176,DushtaKoota,2022,138 min,"Action, Crime, Thriller",8.9,Prasad - aiming to become CM one day. meets a underworld don Shatrugna and joins him. Eventually gets trapped in a murder case of a journalist. Whether he is able to get out of the Trap? Find what happens in the end.,Shadakshari Neelakantaiah,"Shadakshari Neelakantaiah, 
Thanmayee"
tt0120737,The Lord of the Rings: The Fellowship of the Ring,2001,178 min,"Action, Adventure, Drama",8.8,A meek Hobbit from the Shire and eight companions set out on a journey to destroy the powerful One Ring and save Middle-earth from the Dark Lord Sauron.,Peter Jackson,"Elijah Wood, 
Ian McKellen, 
Orlando Bloom, 
Sean Bean"
tt1375666,Inception,2010,148 min,"Action, Adventure, Sci-Fi",8.8,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",Christopher Nolan,"Leonardo DiCaprio, 
Joseph Gordon-Levitt, 
Elliot Page, 
Ken Watanabe"
tt0167261,The Lord of the Rings: The Two Towers,2002,179 min,"Action, Adventure, Drama",8.8,"While Frodo and Sam edge closer to Mordor with the help of the shifty Gollum, the divided fellowship makes a stand against Sauron's new ally, Saruman, and his hordes of Isengard.",Peter Jackson,"Elijah Wood, 
Ian McKellen, 
Viggo Mortensen, 
Orlando Bloom"
tt6019206,Kill Bill: The Whole Bloody Affair,2006,247 min,"Action, Crime, Thriller",8.8,"The Bride must kill her ex-boss and lover Bill who betrayed her at her wedding rehearsal, shot her in the head and took away her unborn daughter. But first, she must make the other four members of the Deadly Viper Assassination Squad suffer.",Quentin Tarantino,"Uma Thurman, 
Lucy Liu, 
Vivica A. Fox, 
Michael Madsen"
tt4139928,The Legend of Maula Jatt,2022,153 min,"Action, Drama, Fantasy",8.8,"Maula Jatt, a fierce prizefighter with a tortured past seeks vengeance against his arch nemesis Noori Natt, the most feared warrior in the land of Punjab.",Bilal Lashari,"Fawad Khan, 
Mahira Khan, 
Humaima Malik, 
Hamza Ali Abbasi"
tt14888874,Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc,2020,138 min,"Animation, Action, Fantasy",8.8,Tanjiro teams up with Zenitsu and Inosuke to investigate missing person cases on the mountain Natagumo. They slowly begin to realize the entire mountain is being controlled by a family of Demon spider creatures.,Haruo Sotozaki,
tt13871422,Enter the Drag Dragon,2023,99 min,"Action, Adventure, Comedy",8.8,"Crunch is a part-time amateur detective / full-time Drag Queen. Crunch finds himself over his head dealing with corrupt cops, gangsters, zombies, androids, mummies and ghosts. Don't miss this first ever Drag-Fu Odyssey.",Lee Demarbre,"Jade London, 
Samnang Tep, 
Beatrice Beres, 
Dave Bignell"
tt8816082,Outrage,2021,,"Action, Crime, Thriller",8.8,A man finds his daughter kidnapped by a gang of bikers and sets out to find her.,Sandeep J.L.,"Larissa Dali, 
Chaz Taylor, 
Jf Davis, 
Sandeep J.L."
tt26588141,The Jadon264 Movie,2023,64 min,Action,8.8,"When an insane, greedy, violent puppet named Spamtom tries to steal Jadon's channel, Jadon and his friend must go on a time traveling adventure to stop him.",Jadon264,"FlyerMation, 
FoxyBlue, 
Jadon264, 
Super Sonic Light"
tt8309088,Carta Blanca,2021,100 min,"Action, Crime, Drama",8.8,"A police officer lives between two worlds, dispensing justice under the ""White Card"" code and trying to avoid getting executed by the same system.",Pedro Urrutia,"Pepe Sierra, 
Héctor Aníbal, 
Damián Alcázar, 
Julio Bracho"
tt13280154,The Battle of Bhima Koregaon,2022,,"Action, Biography, Drama",8.8,"The movie is based on the Battle of Bhima Koregaon which was fought on 1 January 1818 between the British East India Company and the Peshwa faction of the Maratha Confederacy, at Koregaon Bhima.",Ramesh Thete,"Arjun Rampal, 
Sunny Leone, 
Digangana Suryavanshi, 
Nataliya Kozhenova"
tt0930888,Urban Rangers,1995,,Action,8.8,Add a Plot,Jose 'Kaka' Balagtas,"Raymart Santiago, 
Ace Espinosa, 
Jay Manalo, 
Joko Diaz"
tt1440195,I Love You,2004,120 min,"Action, Drama, Romance",8.8,Indian Oriya film directed by Hara Patnaik.,Hara Patnaik,"Anita Das, 
Anubhav Mohanty, 
Bijay Mohanty, 
Pintu Nanda"
tt21342384,Saradhi,2022,,Action,8.8,"Saradhi is a school Kho Kho team coach whose dream is to see the team competing at the state level championship. To make his dream come true, Saradhi faces a few challenges. Can his team make it to the finals?",Jakata Ramesh,"Taraka Ratna Ramarao Nandamuri, 
Kona Sasitha"
tt10378660,The Dark Knight: The Ballad of the N Word,2018,129 min,"Action, Comedy, Crime",8.8,The Dark Knight with a twist. It's based on The Joker memes from the internet.,Liam Bilsky,Batman
tt0795362,Cowboy Smoke,2008,,"Action, Adventure, Crime",8.8,Joe's a suburban convenience store clerk with big dreams of becoming a cowboy so he packs his boots and relocates to South Texas to learn from the real deal. His idea of the mythic cowboy is quickly shattered however when he finds himself holed up in a town that survives on a human smuggling trade.,Will James Moore,"Mike Lutz, 
Chad Mathews, 
Matthew T. Johnston, 
Estella Perez"
tt14975252,Devil in Agbada,2021,115 min,Action,8.8,3 young strangers who have been wronged in a bid to find justice form an alliance to bring a ruthless and vicious politician down. They subject themselves to physical and psychological ...                See full summary »,Umanu Elijah,"Uzor Arukwe, 
Alexx Ekubo, 
Desmond Elliot, 
Etinosa Idemudia"
tt23723694,Exile,2022,85 min,Action,8.8,"An action-packed film about the Love of God - EXILE is loosely based on the life of the Biblical character Moses. When a ninja assassin must leave behind everything he's ever known, he finds new life and love in unexpected places.","Thang Mung, 
Nuam Boih","Khai Boih, 
Nuam Boih, 
Peter Lian, 
Gin Mung"
tt15470164,Tranquility - An Independent Film,2021,70 min,"Action, Drama, Mystery",8.8,"After being suddenly released from his life sentence in prison, Danny Malloy (Keith R. Beck) is recruited to an independent covert operations agency. Not long after, he discovers the dark ...                See full summary »",Alexander Geil,"Keith R Beck, 
Alexander Geil, 
Anabel Moda, 
Caden Ferland"
tt15422666,Jayden Tries: The Fight 4 All Reality,2022,55 min,Action,8.8,"In the Finale to the Legacy Saga, Jayden and Alexia from Reality-EJEA decide to take matters into their own hands when dealing with Daniel Chapman.",Bogdan Zaporozhets,"Jared Leto, 
Jayden Robinson, 
Jessica Lange, 
Ben Reed"
tt9020558,Hollywood Burn,2006,52 min,"Action, Comedy, History",8.8,Popular culture references are marshalled in a critique of copyright.,Soda Jerk,"Dan Aykroyd, 
Bette Davis, 
Mark Hamill, 
Daryl Hannah"
tt8151734,Tebaatusasula,2010,,Action,8.8,Add a Plot,Nabwana I.G.G.,Sserunya Ernest
tt5090116,A Cartel Story,2015,,Action,8.8,"Jay Hardy Jr, a CPD officer sets his vengeful eyes on known drug cartel head Chavez for murdering his father. In a city known for corruption, who can he trust.",Raul Colon III,"Antonia Arcely, 
Jay Bonilla, 
Cleo Bradley, 
Joe Caballero"
tt10749962,Udumba,2019,132 min,"Action, Romance",8.8,Story based on fisherman's colony atmosphere along with flashback mystery and mother sentiments besides love story and emotional revenge action drama Genre - Love and Action drama,Shivaraj,"Chirashree Anchan, 
Sanjana Chidanand, 
Syed Irfan, 
Sharath Lohitashwa"
tt2245025,Nomer 1000,2012,48 min,"Action, Drama, History",8.8,A powerless man attempting suicide is being attacked by ruthless 1400 years old ancient warrior.,Ludmil Lazarov,"Ivaylo Asparuhov, 
Rozaliya Dimitrova, 
Zlatina Iordanova, 
Ivet Radulova"
tt0317077,Anak ng cabron,1988,,"Action, Drama",8.8,A YOUNG MAN'S MORAL VALUES DESCEND TO LOWER DEPTHS BECAUSE OF ABJECT POVERTY AND HIS DEPRAVED ENVIRONMENT.,Willy Milan,"Ace Vergel, 
Vivian Foz, 
Mark Gil, 
Ruel Vernal"
tt9526156,College Diary,2019,151 min,Action,8.8,"A college boy gets into a college decayed by local gang, suffers and faces agony of his friends and love. Seeks revenge and this situation falls into hands of local politician further it ...                See full summary »",Aniket Ghadage,"Vishal Sangale, 
Avinash Khedekar, 
Pratiksha Shivankar, 
Vaishnavi Shinde"
tt3543450,Ghairat,2013,,Action,8.8,Add a Plot,Arbaaz Khan,"Raheela Agha, 
Ajab Gul, 
Arbaaz Khan, 
Asif Khan"
tt15689512,Interview with the Hitman,2019,90 min,Action,8.8,"""Hitman"" is the story of an aging Assassin who, through the course of an interview with an author for a potential book, is led by this author in the direction to question his own morality ...                See full summary »",Fred Carpenter,"Elke Blasi, 
Jerry Brown, 
Kevin Dotcom Brown, 
Theresa Cannistraci-Farrell"
tt2342275,Rescue Team,2011,91 min,Action,8.8,A rescue team is on a dangerous mission into the jungle!!!!,Nabwana I.G.G.,"Kizza Manshoor, 
Sserunya Ernest, 
Ainembabazi Hawah, 
Bisaso Dauda"
tt1422730,Purushottam,1992,150 min,Action,8.8,Add a Plot,Prasenjit Chatterjee,"Kali Bannerjee, 
Abhishek Chatterjee, 
Pallavi Chatterjee, 
Prasenjit Chatterjee"
tt2975986,Heroine Legends: Transition to Darkness,2013,,Action,8.8,Add a Plot,Logan Cross,"Cayla Black, 
Brandon Blondun, 
Peter Bonilla, 
Yaz Canli"
tt0081039,Ang alamat ni Julian Makabayan,1979,92 min,Action,8.8,"Julian's wife was raped when she protested his arrest, and later gives birth to a son. When the son dares to love the daughter of a wealthy Spaniard, he is hunted down.",Celso Ad. Castillo,"Christopher De Leon, 
Charo Santos-Concio, 
Eddie Garcia, 
Perla Bautista"
tt3256432,Money Mechanics,2013,106 min,"Action, Crime, Drama",8.8,"Government officials offers a struggling man a million dollars for the use of his body after he dies. After losing his job, the man accepts the offer and desperately signs the contract. As ...                See full summary »",Bruny Telfort,"Krystal Arguello, 
Pearce Blair, 
Xavier Burbano, 
Omar Cardoso"
tt6660470,Hakka,2017,130 min,Action,8.8,'Hakka' : Marathi movie 'Hakka' is the story of with Sunaina (only daughter of a local politician) who has been kidnapped by Naxal group demanding a big ransom and release of their 7 ...                See full summary »,Gorakh Jogdande,"Milind Gawali, 
Pradeep Patwardhan, 
Smita Shewale"
tt1300376,Vijay,1989,150 min,"Action, Drama",8.8,Add a Plot,Gopal B.,"Nagarjuna Akkineni, 
Vijayshanti, 
Kongara Jaggaiah, 
Jayasudha"
tt3281912,Jatta,2013,,"Action, Drama",8.8,"Jatta, a forest guard, leads a happy life with his wife. Later, his wife elopes with a tourist and he gets involved in a clash of ideologies and enslaves a woman in his isolated forest home.",Giriraj Bm,"Kishore Kumar G., 
Sukrutha Wagle, 
Pavana, 
Achyuth Kumar"
tt12381540,Yorinuki Gintama-san on Theater 2D: Kabuki Chou Shitennou Hen,2012,,"Action, Adventure, Comedy",8.8,"In another time and place, the Yorozuya squad is suddenly greeted by a potential new recruit. Before them is a mysterious young woman named Pirako Doromizu who hides a penchant for extreme ...                See full summary »",Yoichi Fujita,"Rie Kugimiya, 
Daisuke Sakaguchi, 
Tomokazu Sugita"
tt1147538,Exodos,2007,96 min,"Action, Adventure, Crime",8.8,"Three different stories of three different people are combined together through various events becoming one... Robert works as a bodyguard for one of the biggest mafia bosses of Nicosia, ...                See full summary »",George Voulgaris,"Maria Karasoulla, 
Sofoklis Kaskaounias, 
Koulis Nikolaou, 
George Georgiou"
tt0259549,Samrat Ashok,1992,160 min,"Action, Drama, History",8.8,The life story of emperor Ashoka.,N.T. Rama Rao,"N.T. Rama Rao, 
Mohan Babu, 
Bhanumathi Ramakrishna, 
Vani Viswanath"
tt0490964,Hat Trick,2005,82 min,Action,8.8,Two filmmakers must run for their lives when a Producer believes their script is an act of blackmail.,Jason McAfee,"Brian Bentley, 
Bryan Chatlien, 
Mark Stoddard, 
John Phelan"
tt4126936,Dark Sky Blue,2015,63 min,"Action, Adventure, Drama",8.8,The hunt for a murderer takes one man through the depths of his city's underground.,Chris X,"Anna Lee Anderson, 
Larry Biela, 
Harold Dennis, 
Xerxes Flores"
tt10990768,Babubhai Sentimental,2019,132 min,"Action, Drama, Thriller",8.8,Add a Plot,Milan Sharma,"Hardik Chauhan, 
Shivani Joshi, 
Nakshraaj, 
Deval Nanavati"
tt16687482,Aparajita,2021,,"Action, Thriller",8.8,"Aparajita is a Bengali film which is releasing on YouTube on 2022, starring Ayan Nayak, Tanjin Tisha and Tawsif Mahbub in the lead role.","Ayan, 
Tawsif Mahbub, 
Tanjin Tisha",
tt4981012,Valladesam,2017,133 min,Action,8.8,Its an action movie acted by ANU HASAN and NASER directed by N.t NANTHA.,N.T. Nantha,"Anu Hasan, 
Rory Locke, 
Kumud Pant, 
Atul Sharma"
tt8614664,Pawns' Volition,2021,,"Action, Drama, Thriller",8.8,"After a botched robbery, four brothers find themselves in a standoff within the home of two estranged lovers. A barrage of events caused by an unseen force that predetermines their outcomes, leaves both families fighting for their lives.",Aaron Bratcher,"Aaron Bratcher, 
Donna Hamblin, 
Patrick Chang, 
Tim O'Hearn"
tt3687920,Ang bagong dugo,2014,80 min,Action,8.8,Ang Bagong Dugo is an action-packed crime drama Pinoy film that tells a story of a young man named Anong (Joem Bascon) who yearns to seek revenge on the unjustly murder case of his father. ...                See full summary »,Val Iglesias,"Ely Almares, 
Alvin Anson, 
Joem Bascon, 
Alma Concepcion"
tt3278864,Til Min Mor,2013,73 min,"Action, Drama, Thriller",8.8,A deaf girl loses her mother and decides to try and find her on her own.,Ioannis Konstantinidis,"Joanna Fyllidou, 
Konstadinos Gavalas, 
Panagiota Karintzi, 
Ariadni Kasapaki"
tt1890484,No Leaf Clover,2010,70 min,Action,8.8,"A gangster owes money to the Mafia. He kidnaps his cousin to use her as collateral; killing her by mistake. After her brother joins the Mafia, he learns who is responsible; taking revenge against his own brotherhood.",Andrei Sporea,"Andrei Sporea, 
Delka Nenkova, 
Lenny Porterfield, 
Mauricio Zamora"
tt0361506,Dhruvanakshatram,1989,147 min,"Action, Drama",8.8,Add a Plot,Y. Nageswara Rao,"Mohan Babu, 
Brahmanandam, 
Venkatesh Daggubati, 
Rajani"
tt0255886,Chambal Ki Rani,1979,,"Action, Crime",8.8,Add a Plot,Radhakant,"Mahendra Sandhu, 
Bindu Desai, 
Dara Singh Randhawa, 
Jagdeep"
tt2577308,The Hidden Side of the Things,2015,90 min,"Action, Fantasy, Mystery",8.8,Do you remember everything from your past?,Nico Toffoli,"Nico Toffoli, 
Vincenzo Garramone, 
Toni Sansaro, 
Marco Galiè"
tt2324260,Bad Tara,2012,72 min,"Action, Crime",8.8,BAD TARA- super-cute-NYC-Asian-girl thug/debt collector whose past catches up to her when a mysterious lady in trouble brings cops and killers to Tara's hood gunning for our feisty heroine....                See full summary »,Julio Thillet,"Celia Au, 
John Brennan, 
Maria de Jesus Castellon, 
Anne Leigh Cooper"
tt1616510,Go West Happy Cow,2010,87 min,"Action, Adventure, Comedy",8.8,"The ultimate road trip from Wisconsin to California hauling the highly sought after HAPPY COW products. Mike and Kurt, the Happy Cow, rumble through 2,200+ miles of countryside sharing their love with displaced Sconnies. Hilarity ensues.",Tyler Knowles,"Kurt Jensen, 
Mike Tiboris, 
Joe Thompson, 
Troy Vosseller"
tt2165769,Fictionality,2012,,Action,8.8,Add a Plot,Marie Selva,"Afshin Akhavan, 
Ashkan Akhavan, 
Pouya Arastoo, 
Makoumba Ba-Amon"
tt5806876,A Clean Exit,2016,118 min,"Action, Crime, Drama",8.8,"Bernie Walker is a loving father, hardworking cop, and member of a team who are as close as family. But when his own body fails him, and tragedy strikes, Bernie believes that he needs to ...                See full summary »",Clint Gaige,"Ian A. Wade, 
Konstantine James, 
Sierra Marie, 
Linda Monath Gregory"
tt4876928,What Jack Built,2015,,"Action, Drama, Mystery",8.8,What is that thing Jack is building in his cellar? How could such a device be used? Perhaps it has something to do with that creature out in the woods...,Matthew Mahler,Timothy J. Cox
tt0133093,The Matrix,1999,136 min,"Action, Sci-Fi",8.7,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.","Lana Wachowski, 
Lilly Wachowski","Keanu Reeves, 
Laurence Fishburne, 
Carrie-Anne Moss, 
Hugo Weaving"
tt0080684,Star Wars: Episode V - The Empire Strikes Back,1980,124 min,"Action, Adventure, Fantasy",8.7,"After the Rebels are overpowered by the Empire, Luke Skywalker begins Jedi training with Yoda, while his friends are pursued across the galaxy by Darth Vader and bounty hunter Boba Fett.",Irvin Kershner,"Mark Hamill, 
Harrison Ford, 
Carrie Fisher, 
Billy Dee Williams"
tt16492636,Demon Slayer: Kimetsu no Yaiba - Asakusa Arc,2021,103 min,"Animation, Action, Fantasy",8.7,"Tanjiro ventures to Asakusa, Tokyo for his second mission with the Demon Slayer Corps.",Haruo Sotozaki,
tt10189514,Soorarai Pottru,2020,153 min,"Action, Drama",8.7,"Nedumaaran Rajangam ""Maara"" sets out to make the common man fly and in the process takes on the world's most capital intensive industry and several enemies who stand in his way.",Sudha Kongara,"Suriya, 
Paresh Rawal, 
Prakash Belawadi, 
Aparna Balamurali"
tt20855732,Konda,2022,121 min,"Action, Biography, Drama",8.7,A biopic based on the life of Konda Murali and Konda Surekha from Warangal.,Ram Gopal Varma,"Parvathi M Arun, 
Giridhar Chandramouli, 
Abhilash Chaudhary, 
Dharani"
tt0408919,Isang bala ka lang!,1983,115 min,"Action, Drama",8.7,"Berting (FPJ), a good cop tries his best to keep the oath that he made to his duty. After being convicted and jailed for twelve years for avenging his wife's death, he swore to evade ...                See full summary »",Fernando Poe Jr.,"Fernando Poe Jr., 
Maggie de la Riva, 
Marianne de la Riva, 
Julie Vega"
tt0291855,Devasuram,1993,187 min,"Action, Drama, Thriller",8.7,"Neelakandan squanders away the inheritance left by his father. However, his life turns upside down when his mother reveals a terrible secret on her deathbed that changes the course of his life.",I.V. Sasi,"Mohanlal, 
Napolean, 
Revathi, 
Innocent"
tt1360153,Gandhada Gudi,1973,140 min,"Action, Drama, Thriller",8.7,A forest officer is sent to a place to stop sandalwood smuggling.,Vijay,"Rajkumar, 
Vishnuvardhan, 
M.P. Shankar, 
Kalpana"
tt21343836,TeraStorm,2022,62 min,"Animation, Action, Sci-Fi",8.7,A team of superheroes unites in an attempt to vanquish an ancient wizard who threatens to destroy the earth with a powerful mysterious artifact.,Andrew Kaggia,"Melvin Alusa, 
Mungai Kiroga, 
Peter Mudamba, 
Sarah Muhoho"
tt11131480,16 Bars,2020,,Action,8.7,"This story follows Drew (played by emerging musical artist, Vyse), an aspiring young rapper as he is faced with the life struggles that led to his residence in a group home while balancing ...                See full summary »",Tamir x Singleton,"Gbenga Akinnagbe, 
Bre-Z, 
Corey Champagne, 
Mykey Cooper"
tt0406242,Sugat sa puri,1998,,"Action, Drama",8.7,"He has been a good man all his life. A dutiful son, a loving brother and a considerate friend. However one day, armed thugs barged into his quiet life and murder his family.",Jose 'Kaka' Balagtas,"Jeffrey Santos, 
Alma Soriano, 
Karen Villa Carillo, 
Ramon Christopher"
tt3709472,The Acquirer,2008,,Action,8.7,"The series centered around the exploits of master thief ""Lucien Hayes"" (Matt Schulze) and Arthur/ex-CIA agent (Tom Sizemore).",Matt Schulze,"Matt Schulze, 
Tom Sizemore, 
May Anderson, 
Nathan Anderson"
tt22030582,The Master of Dragon Descendants: Magic Dragon,2020,85 min,"Action, Fantasy",8.7,"In order to release her father's seal, San Sheng, the daughter of the Dragon King, goes back 500 years to search for the Dragon Master, intending to change her father's sealed fate by killing him.",Xifan Dai,"Norman Chiu, 
Michele Jang, 
Yinghao Sheng"
tt14675732,Vice City,2021,48 min,"Action, Crime",8.7,"In Miami Beach, Vice City, a local young hustler and his ride or die girlfriend, is determined to make a come up like a drug cartel, but everything gets real over money and diamonds.",Twant Lavish,"Twant Lavish, 
Valarie Moscato, 
Christa Reday, 
Dayveontay Pedraza"
tt0336961,"Ooops, teka lang... Diskarte ko 'to!",2001,110 min,"Action, Comedy, Drama",8.7,Dario is an ex-cop who gets discharged from his job two years ago. Marian is taking month long break from the convent. She finds out that her older sister Mabel has been taken by powerful leaders of a syndicate.,Jose N. Carreon,"Robin Padilla, 
Claudine Barretto, 
Vhong Navarro, 
Tonton Gutierrez"
tt1212067,Brahma,1992,130 min,Action,8.7,Add a Plot,Gopal B.,"Annapoorna, 
Mohan Babu, 
Tanikella Bharani, 
Aishwariyaa Bhaskaran"
tt15744288,Dheeran,2022,,"Action, Drama, Thriller",8.7,Dheeran is an suspense thriller with drama and deal with drug and the hands behind it it is a classic story of a right man in a wrong place it starts with hero and his friends along with ...                See full summary »,Swamy Y B N,"Swamy. Y.b.n, 
Laksha Shetty, 
Pramod Shetty, 
Bhaskar"
tt2604160,Broken Chains,2017,,"Action, Adventure, Biography",8.7,Brianna married a man she thought would protect her forever. But soon discovers Vincenzo has a dark secret and an evil family with connections controlling his narcissistic sociopathic traits and will go to any lengths to keep the secret controlled and hidden.,Shannon Brown,"Denise Reed, 
Shannon Brown, 
Mark Vincent, 
Michael Elian"
tt6367610,Bahniman,2016,140 min,"Action, Drama",8.7,A gangster and a police inspector go against each other in a war for power and dominance.,Biswajeet Bora,"Jatin Bora, 
Ravi Jhanghu, 
Yashpal Sharma, 
Rimi Hazarika"
tt9447662,Suspended Inspector Boro,2018,100 min,"Action, Crime, Thriller",8.7,"Inspector Boro is an incorruptible, no-nonsense cop highly skilled in martial arts who gets suspended for bashing up a well connected gang of traffickers. A Superintendent of Police asks ...                See full summary »",Kenny Basumatary,"Kenny Basumatary, 
Suneet Bora, 
Anupam Kaushik Borah, 
Sarmistha Chakravorty"
tt1226241,Let's Go for Broke,1974,,"Action, Comedy",8.7,A TV reporter gets kidnapped to Haiti and fights a series of criminals to rescue other victims and save the world from a secret formula that turns people into ground meat.,Ron Walsh,"Christa Helm, 
Chitra Neogy, 
Frank Raiter, 
Jacqueline Mayro"
tt10773136,Jai Hind,2019,,Action,8.7,Add a Plot,Feroz Khan,"Madhu Sharma, 
Mir Sarwar, 
Akanksha Awasthi, 
Rohit Mishra"
tt6463730,Andaz Tera Mera,2022,,"Action, Comedy, Romance",8.7,"Andaz Tera Mera is a Hindi comedy film, directed by Kumud Pant.Stars Kumud Pant , Atul Sharma, Abdul Zafar and Dimple Kumar.",Kumud Pant,"Kumud Pant, 
Atul Sharma, 
Kishore Bhatt, 
Avinashi Sharma"
tt7471552,Hami Tin Bhai,2004,138 min,"Action, Comedy",8.7,"The movie opens with an orphan boy called Hari, who earns his living by stealing shoes in temples and reselling them and begging. He meets two orphan boys, Ram and Laxman he adopts them as ...                See full summary »",Shiva Regmi,"Sajwal Pageni, 
Salon Basnet, 
Narendra Singh Dhami, 
Rabi Giri"
tt12967694,Action Movie Cazorla,2021,,"Action, Comedy",8.7,"Inspector Torres is the best cop in town. After being in a coma, he wakes up again after a few years. With the help of the newly incorporated Inspector Alonso, he must end the crime that has arisen in the city.",Ricardo Lopez,"Juan G. Jara, 
Pepe Moreno, 
Eva Anguita, 
Amada Santos"
tt8853502,Falsafa,2019,135 min,"Action, Drama, Thriller",8.7,"Aman's parents have been murdered and he is on a quest to seek revenge. On the other hand, Isha's father is dead and she's convinced that it's a murder, and is searching for the murderer. ...                See full summary »",Himanshu Yadav,"Manit Joura, 
Geetanjali Singh, 
Ridhima Grover, 
Sumit Gulati"
tt8927780,A Family of Killers,2018,101 min,"Action, Adventure, Comedy",8.7,"An ex-detective, a deadly child, two dim-witted hit-men, and a captive all cross paths with one mysterious assassin corporation.",Nicolas James,"Pam Kvale, 
Trevor James, 
Pierce Kvale, 
Alex James"
tt0242401,Daku Mansingh,1971,,"Action, Crime",8.7,Add a Plot,Babubhai Mistry,"Jeevan Dhar, 
Nishi Kohli, 
Shyam Kumar, 
Sheikh Mukhtar"
tt2538738,Call of Babylon,2012,111 min,"Action, Drama, Thriller",8.7,Call of Babylon is a psychological thriller about a young teen-aged girl who is abducted by a psychotic middle-aged man. The film focuses on the dynamic between these two characters five ...                See full summary »,"Graeme Noble, 
John-William Noble","Stuart McKay, 
Christie Mitchell, 
Nicholas Sorrie, 
John-William Noble"
tt1228984,Khaidi Garu,1998,150 min,Action,8.7,"Khaidi Garu is a Indian Telugu film, directed by Om Sai Prakash and Produced by M Venkatadri Naidu and S Aadi Reddy. The film stars Mohan Babu, Krishnam Raju, Srihari and Laila in lead roles. The music of the film was composed by Koti.",Om Sai Prakash,"Mohan Babu, 
Laila"
tt0436072,Anino sa dilim,1996,151 min,"Action, Drama, Romance",8.7,"Randy and Mitch invites two other couples to spend a relaxing vacation in Randy's rest house. At first, the rest house seems like a paradise but soon, the vacation turns into a nightmare as the guests turn up dead one after the other.",Roger Baruelo,"Lawrence David, 
Sarah Gomez"
tt0467114,Valentina,1989,,"Action, Horror",8.7,THE SERPENT-HAIRED VIXEN SOWS FEAR AND TERROR AMONG THE TOWNSPEOPLE AND CITE DWELLERS ALIKE.,Santiago Garcia,"Melissa Perez, 
Luis Gonzales, 
Marita Zobel, 
Dexter Doria"
tt14534918,Red Mercury Mission in India,2021,,"Action, Crime, War",8.7,"A mission led by an Indian army, named Red Mercury to eradicate terrorism with its roots and criminals who are helping them",Maheshh,"Sukesh, 
Trigger Ravi, 
Spurthi Rao, 
Anurag Chintu"
tt0421565,Agaw armas,1986,,"Action, Drama",8.7,Benjie (Bong Revilla) is a hotel security officer who has just about everything going for him. His life seems almost perfect. Then he is linked to a shooting incident that might change his life forever.,Manuel 'Fyke' Cinco,"Ramon 'Bong' Revilla Jr., 
Mark Gil, 
Ricky Davao, 
Ronnie Ricketts"
tt0262877,Vishwanatha Nayakudu,1987,154 min,"Action, Drama, History",8.7,The story is based on Indian historical events during the 16th century. It narrates the victory of Viswanatha Nayak on his father to express his devotion towards Srikrishnadevaraya. ...                See full summary »,Dasari Narayana Rao,"Krishna, 
Krishnamraju, 
Shivaji Ganesan, 
Jaya Prada"
tt11295968,Joe Stryker,2019,93 min,"Action, Comedy",8.7,"Consumed with revenge on the brain, a cop takes to the streets to cleanse his city of its drug fueled chaos at the hands of an evil corporate scum.","Ryan Cadaver, 
Kevin Slayfield","Joseph Paul Watts Sr., 
James Bickert, 
Shiloh Bloodworth, 
Nicole Cadaver"
tt1050074,Mga agila ng arkong bato,1987,,"Action, Drama",8.7,"Four law offenders were recruited, trained and then organized into a vigilante group to take down a crime syndicate.",Willy Milan,"Rey Malonzo, 
Ronnie Ricketts, 
Tom Olivar, 
Jess Lapid Jr."
tt1874758,The Green Bandits,2013,60 min,"Action, Drama",8.7,"Pushed over the edge, 3 environment friendly bank robbers set out to rob a bank and record their heist.",Neehar Cherabuddi,"Derek Adam, 
Jeff Allen, 
Andrew Anello, 
Josh Astor"
tt12746352,The Blood of the sun,2019,102 min,Action,8.7,"After Zhu came to the throne, Qian's family was wiped out. At first, all the evidence point to the King of Han who had rebellious intentions. However, Qin Feng's brother discovers the murderer should be their new King.",Ren Yingjian,
tt12994556,God Father,2017,160 min,"Action, Crime",8.7,Add a Plot,Ramesh Rout,"Siddhanta Mahapatra, 
Anu Choudhury, 
Ananya Mishra, 
Manisha Mishra"
tt5780306,The Victims,2016,93 min,Action,8.7,"Gia and Viktor are new to America and its ways. Both are the victims to men and women who punish them just for the cruelty of it. Once they meet, however, they find strength. Together, Gia ...                See full summary »","Del Weston, 
Nabi Zee","Ryan Burke, 
Vicky Dalli, 
Jodie Lee, 
Jillisa Lynn"
tt14715956,Lin Shirong the martial god of Huang Feihong,2021,85 min,Action,8.7,"In the late Qing Dynasty, Lin Shirong came to Guangzhou and became a butcher, nicknamed ""Pork Rong"". Lin Shirong become friends with A Tai who came to pork stall to collect protection fee, ...                See full summary »",Yao Rui,
